%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = Time (ms)
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
680.0, 2468.08, 2546.36, -3726.77, 16482.80, 269.70, -4081.03, 16247.59, 39126.86, 0.00, 0.00, 0.00
684.0, 2437.79, 2521.19, -3758.94, 16492.44, 239.30, -4111.27, 16271.87, 39329.50, 0.00, 0.00, 0.00
688.0, 2432.65, 2530.53, -3749.37, 16429.74, 243.59, -4096.92, 16274.71, 39550.25, 0.00, 0.00, 0.00
692.0, 2465.24, 2557.13, -3714.01, 16397.93, 271.28, -4061.62, 16238.74, 39336.81, 0.00, 0.00, 0.00
696.0, 2476.77, 2554.02, -3716.58, 16466.53, 270.99, -4069.11, 16246.12, 39108.46, 0.00, 0.00, 0.00
700.0, 2437.46, 2516.23, -3760.61, 16481.24, 232.75, -4113.12, 16262.10, 39273.15, 0.00, 0.00, 0.00
704.0, 2423.80, 2516.49, -3761.71, 16419.12, 230.42, -4111.96, 16263.08, 39537.06, 0.00, 0.00, 0.00
708.0, 2464.97, 2553.53, -3714.06, 16384.23, 272.09, -4063.88, 16231.19, 39370.14, 0.00, 0.00, 0.00
712.0, 2481.87, 2553.78, -3713.61, 16451.69, 275.78, -4066.36, 16233.31, 39092.06, 0.00, 0.00, 0.00
716.0, 2450.60, 2526.51, -3749.04, 16485.84, 244.22, -4102.84, 16257.72, 39193.69, 0.00, 0.00, 0.00
720.0, 2427.33, 2519.44, -3762.42, 16441.59, 229.62, -4112.48, 16275.15, 39487.35, 0.00, 0.00, 0.00
724.0, 2457.64, 2545.33, -3726.62, 16378.60, 260.15, -4077.54, 16244.11, 39429.46, 0.00, 0.00, 0.00
728.0, 2489.11, 2562.72, -3706.79, 16434.41, 282.48, -4062.36, 16236.82, 39103.06, 0.00, 0.00, 0.00
732.0, 2459.56, 2521.70, -3751.34, 16487.94, 245.27, -4109.37, 16249.38, 39158.06, 0.00, 0.00, 0.00
736.0, 2429.21, 2507.22, -3774.32, 16449.59, 226.67, -4127.74, 16255.84, 39452.08, 0.00, 0.00, 0.00
740.0, 2449.04, 2538.82, -3739.58, 16389.04, 259.30, -4090.23, 16232.40, 39472.60, 0.00, 0.00, 0.00
744.0, 2483.77, 2563.34, -3708.85, 16421.33, 286.91, -4063.44, 16229.02, 39157.80, 0.00, 0.00, 0.00
748.0, 2464.86, 2537.12, -3739.85, 16489.08, 263.75, -4099.44, 16247.19, 39133.97, 0.00, 0.00, 0.00
752.0, 2429.30, 2518.33, -3768.15, 16467.49, 238.54, -4125.80, 16253.76, 39405.92, 0.00, 0.00, 0.00
756.0, 2446.04, 2541.93, -3740.03, 16403.59, 257.81, -4096.27, 16237.94, 39516.56, 0.00, 0.00, 0.00
760.0, 2504.22, 2577.25, -3700.35, 16419.50, 297.35, -4058.83, 16223.05, 39203.24, 0.00, 0.00, 0.00
764.0, 2497.45, 2563.52, -3722.28, 16496.93, 281.83, -4080.71, 16253.96, 39099.77, 0.00, 0.00, 0.00
768.0, 2425.54, 2536.10, -3753.93, 16484.50, 253.16, -4115.54, 16266.77, 39351.05, 0.00, 0.00, 0.00
772.0, 2427.96, 2545.01, -3743.29, 16409.71, 259.28, -4100.79, 16254.59, 39533.28, 0.00, 0.00, 0.00
776.0, 2471.59, 2568.24, -3711.78, 16395.63, 283.44, -4066.92, 16222.58, 39264.61, 0.00, 0.00, 0.00
780.0, 2480.55, 2556.84, -3722.62, 16473.53, 274.32, -4082.46, 16240.24, 39084.06, 0.00, 0.00, 0.00
784.0, 2441.97, 2529.28, -3755.81, 16481.24, 242.76, -4116.07, 16262.15, 39289.25, 0.00, 0.00, 0.00
788.0, 2435.13, 2532.45, -3747.85, 16422.45, 245.27, -4104.74, 16259.98, 39529.91, 0.00, 0.00, 0.00
792.0, 2479.66, 2567.41, -3703.39, 16390.40, 282.10, -4059.68, 16222.74, 39314.59, 0.00, 0.00, 0.00
796.0, 2487.70, 2567.95, -3708.15, 16463.58, 280.85, -4068.64, 16235.88, 39075.34, 0.00, 0.00, 0.00
800.0, 2453.04, 2533.21, -3747.54, 16489.13, 244.37, -4106.53, 16251.68, 39220.11, 0.00, 0.00, 0.00
804.0, 2434.95, 2527.47, -3752.66, 16429.04, 240.19, -4105.39, 16260.18, 39501.07, 0.00, 0.00, 0.00
808.0, 2469.76, 2560.37, -3707.77, 16382.93, 280.94, -4059.68, 16230.47, 39372.39, 0.00, 0.00, 0.00
812.0, 2483.70, 2563.05, -3706.68, 16443.87, 284.45, -4061.67, 16233.47, 39089.94, 0.00, 0.00, 0.00
816.0, 2444.92, 2525.39, -3750.06, 16480.68, 241.82, -4107.47, 16254.81, 39186.77, 0.00, 0.00, 0.00
820.0, 2418.86, 2517.07, -3763.68, 16430.90, 229.35, -4117.66, 16256.13, 39477.43, 0.00, 0.00, 0.00
